domain,visits,pageviews,users,pageviews_per_session,avg_session_duration,exits
studyabroad.state.gov,5683,6820,5683,1.200070385,13.4004927,5683
swf.usace.army.mil,5683,15913,4547,2.800105578,102.4033081,4547
swg.usace.army.mil,5683,11366,4547,2,118.0038712,5683
text-message.blogs.archives.gov,5683,27279,5683,4.800105578,85.00281541,5683
tools.niehs.nih.gov,5683,11366,6820,2,325.610593,5683
trafficsafetymarketing.gov,5683,25006,5683,4.400140771,467.615168,5683
ttbonline.gov,5683,32962,2273,5.800105578,505.216259,5683
usace.usajobs.gov,5683,7956,5683,1.399964807,212.8067922,2273
ushik.ahrq.gov,5683,9093,5683,1.600035193,13.00035193,5683
vance.af.mil,5683,52285,6820,9.200246349,41.60126694,6820
vetcenter.va.gov,5683,12503,7956,2.200070385,162.2051733,9093
visn8.va.gov,5683,7956,5683,1.399964807,1.399964807,5683
vtt.ovc.ojp.gov,5683,10230,3410,1.800105578,194.2062291,5683
westpalmbeach.va.gov,5683,9093,6820,1.600035193,38.60126694,5683
wilkes-barre.va.gov,5683,7956,5683,1.399964807,69.80221714,5683
wiser.nlm.nih.gov,5683,22733,1137,4.000175963,127.2041175,1137
worker.gov,5683,19323,4547,3.400140771,292.4094668,5683
www-mo.weather.gov,5683,1069575,1137,188.2060531,7356.037832,5683
zama.armymwr.com,5683,22733,5683,4.000175963,258.2083407,5683
139aw.ang.af.mil,4547,7956,3410,1.749725093,40.24609633,4547
157arw.ang.af.mil,4547,15913,3410,3.499670112,603.9397405,4547
193sow.ang.af.mil,4547,4547,3410,1,0,4547
1997-2001.state.gov,4547,4547,4547,1,0,4547
26thmeu.marines.mil,4547,11366,4547,2.499670112,50.2449967,4547
315aw.afrc.af.mil,4547,4547,4547,1,0,4547
7atc.army.mil,4547,4547,3410,1,0,4547
920rqw.afrc.af.mil,4547,4547,4547,1,0,4547
admin.dea.gov,4547,5683,4547,1.249835056,3.99956015,5683
afimsc.af.mil,4547,4547,3410,1,0,4547
afjag.af.mil,4547,9093,2273,1.999780075,55.49439191,3410
afsbirsttr.af.mil,4547,7956,3410,1.749725093,187.4814163,4547
agents.floodsmart.gov,4547,6820,5683,1.499890037,273.2227843,5683
agricola.nal.usda.gov,4547,4547,3410,1,0,4547
altus.af.mil,4547,9093,3410,1.999780075,23.74752584,4547
antibodies.cancer.gov,4547,6820,4547,1.499890037,82.4917528,4547
archive.opm.gov,4547,11366,4547,2.499670112,32.49681108,4547
aschq.army.mil,4547,11366,4547,2.499670112,14.49857049,4547
asterweb.jpl.nasa.gov,4547,6820,5683,1.499890037,237.9762481,3410
atmcorr.gsfc.nasa.gov,4547,22733,2273,4.99956015,375.4625027,4547
butler.va.gov,4547,5683,4547,1.249835056,46.74532659,4547
c2f.navy.mil,4547,7956,4547,1.749725093,11.49879041,4547
cancercenters.cancer.gov,4547,6820,3410,1.499890037,9.998900374,4547
careers.occ.gov,4547,11366,4547,2.499670112,23.99758082,4547
cco.ndu.edu,4547,4547,4547,1,0,4547
cfo.gov,4547,4547,4547,1,0,4547
cfreds.nist.gov,4547,6820,2273,1.499890037,27.74730592,4547
cheyenne.va.gov,4547,6820,4547,1.499890037,13.49857049,4547
co.ng.mil,4547,10230,4547,2.249835056,59.99406202,4547
colorusage.arc.nasa.gov,4547,4547,3410,1,0,4547
columbus.af.mil,4547,9093,4547,1.999780075,89.49109303,4547
csp.navy.mil,4547,6820,4547,1.499890037,7.749285243,4547
dev1.medicare.gov,4547,264836,4547,58.244117,326.7173961,4547
dimoc.mil,4547,5683,3410,1.249835056,19.24807565,4547
dm.usda.gov,4547,5683,3410,1.249835056,6.999340224,4547
dod.usajobs.gov,4547,4547,4547,1,74.24257752,1137
dodcertpmo.defense.gov,4547,17050,4547,3.749725093,152.9848252,4547
dpcpsi.nih.gov,4547,4547,4547,1,0,4547
drum.armymwr.com,4547,4547,4547,1,0,4547
dtra.mil,4547,15913,4547,3.499670112,138.4862547,4547
edg.epa.gov,4547,14776,5683,3.249615131,230.4770178,2273
ee.usembassy.gov,4547,14776,4547,3.249615131,793.6709919,4547
efile.fara.gov,4547,23869,4547,5.249395206,71.99274247,4547
elibraryusa.state.gov,4547,5683,4547,1.249835056,3.249615131,4547
enviroatlas.epa.gov,4547,7956,5683,1.749725093,9.749065318,4547
espo.nasa.gov,4547,31826,4547,6.999340224,74.24257752,4547
etas.uspto.gov,4547,302345,4547,66.49329228,443.20585,12503
europa.nasa.gov,4547,15913,9093,3.499670112,24.2476358,9093
eweb1.sba.gov,4547,4547,3410,1,0,4547
faa.usajobs.gov,4547,27279,4547,5.999340224,912.4090609,2273
fayettevillear.va.gov,4547,5683,4547,1.249835056,0,4547
federalinvestments.gov,4547,26143,4547,5.749505168,181.2320211,4547
fishwatch.gov,4547,5683,4547,1.249835056,43.49571146,3410
games.noaa.gov,4547,7956,4547,1.749725093,230.7270728,4547
genealogy.uscis.dhs.gov,4547,4547,3410,1,9.24917528,4547
geopub.epa.gov,4547,21596,13640,4.749505168,0,11366
gispub.epa.gov,4547,12503,1137,2.749725093,32.99670112,4547
glam1.gsfc.nasa.gov,4547,9093,2273,1.999780075,1207.129756,4547
goes-r.gov,4547,10230,2273,2.249835056,476.9524962,4547
gq.usembassy.gov,4547,5683,5683,1.249835056,0,5683
gravelocator.cem.va.gov,4547,25006,3410,5.499450187,166.9832857,4547
gulfspillrestoration.noaa.gov,4547,30689,2273,6.749285243,1806.319991,2273
harpersferry.jobcorps.gov,4547,14776,2273,3.249615131,88.99120299,4547
hints.cancer.gov,4547,7956,3410,1.749725093,36.24631625,4547
history.defense.gov,4547,7956,3410,1.749725093,27.49725093,5683
hmspermits.noaa.gov,4547,7956,3410,1.749725093,25.74752584,5683
hurlburt.af.mil,4547,4547,4547,1,0,4547
iiimef.marines.mil,4547,5683,5683,1.249835056,0,4547
intel.gov,4547,9093,4547,1.999780075,234.7266329,4547
intra.usbr.gov,4547,5683,3410,1.249835056,13.99868045,4547
laughlin.af.mil,4547,9093,4547,1.999780075,66.99340224,4547
leadership.opm.gov,4547,5683,3410,1.249835056,22.24785573,4547
legacy.rma.usda.gov,4547,57968,6820,12.74862547,23.99758082,11366
lhncbc.nlm.nih.gov,4547,30689,4547,6.749285243,110.2390587,3410
littlerock.jobcorps.gov,4547,10230,2273,2.249835056,103.4897735,4547
lrh.usace.army.mil,4547,12503,3410,2.749725093,359.4642622,4547
mars.af.mil,4547,17050,1137,3.749725093,29.49703101,4547
martin.amedd.army.mil,4547,9093,3410,1.999780075,29.49703101,4547
mbr-pwrc.usgs.gov,4547,6820,4547,1.499890037,274.4726193,4547
mdk12.msde.maryland.gov,4547,5683,4547,1.249835056,95.74048823,4547
mepi.state.gov,4547,19323,3410,4.249615131,208.2291621,4547
methods.18f.gov,4547,9093,3410,1.999780075,17.49835056,4547
microdevices.jpl.nasa.gov,4547,11366,3410,2.499670112,250.7250935,4547
montana.va.gov,4547,9093,5683,1.999780075,21.24785573,6820
mountainhome.va.gov,4547,12503,4547,2.749725093,445.2056301,4547
mt.usembassy.gov,4547,12503,3410,2.749725093,192.4807565,4547
mu.usembassy.gov,4547,11366,3410,2.499670112,388.4614031,4547
nasaexchange.ksc.nasa.gov,4547,38646,4547,8.499230262,75.99252254,4547
natice.noaa.gov,4547,5683,4547,1.249835056,1.749725093,4547
nebraska.va.gov,4547,7956,4547,1.749725093,100.9898834,3410
neworleans.jobcorps.gov,4547,9093,3410,1.999780075,89.24103805,5683
ntl.bts.gov,4547,6820,4547,1.499890037,61.99384209,4547
nws.usace.army.mil,4547,4547,4547,1,71.49285243,3410
nww.usace.army.mil,4547,4547,4547,1,0,4547
open.gsa.gov,4547,4547,4547,1,0,4547
order.nia.nih.gov,4547,106844,3410,23.49769079,591.6910051,4547
parkinsons.va.gov,4547,4547,4547,1,0,4547
patentsgazette.uspto.gov,4547,6820,4547,1.499890037,0,4547
petitions.obamawhitehouse.archives.gov,4547,4547,4547,1,0,4547
pic.gov,4547,25006,2273,5.499450187,485.4517264,4547
pinellascounty.jobcorps.gov,4547,19323,4547,4.249615131,16.24829558,4547
policy.defense.gov,4547,5683,4547,1.249835056,1.999780075,4547
polytrauma.va.gov,4547,11366,6820,2.499670112,37.74620629,5683
prescott.va.gov,4547,10230,3410,2.249835056,10.74884539,5683
prevention.va.gov,4547,9093,5683,1.999780075,617.1884759,3410
printerdirectory.usps.com,4547,6820,6820,1.499890037,3.499670112,5683
professionalstandards.fns.usda.gov,4547,38646,2273,8.499230262,318.7182758,4547
progressreport.cancer.gov,4547,6820,4547,1.499890037,58.49417198,4547
psmagazine.army.mil,4547,12503,4547,2.749725093,90.24103805,4547
publicdebt.treas.gov,4547,5683,4547,1.249835056,80.49197273,4547
records-express.blogs.archives.gov,4547,6820,5683,1.499890037,0,5683
reporting.research.gov,4547,61378,4547,13.49857049,714.4288542,4547
reserve.uscg.mil,4547,13640,5683,2.999780075,24.2476358,5683
robodeidentidad.gov,4547,4547,2273,1,0,4547
rt.cto.mil,4547,17050,2273,3.749725093,517.6984825,4547
safer.fmcsa.dot.gov,4547,27279,4547,5.999340224,201.7299318,4547
safety.af.mil,4547,7956,3410,1.749725093,79.74202771,4547
sas.usace.army.mil,4547,10230,5683,2.249835056,15.99846052,5683
savingsbond.gov,4547,20459,4547,4.499450187,152.9848252,4547
saw.usace.army.mil,4547,9093,4547,1.999780075,35.49637123,4547
sbst.gov,4547,4547,3410,1,10.99890037,4547
seafoodinspection.nmfs.noaa.gov,4547,34099,1137,7.499230262,179.4820761,4547
search.ers.usda.gov,4547,5683,2273,1.249835056,343.7158566,3410
search.foia.gov,4547,7956,4547,1.749725093,123.2377392,1137
search.usmarshals.gov,4547,13640,3410,2.999780075,141.2359798,4547
seaway.dot.gov,4547,5683,4547,1.249835056,37.49637123,4547
seek.niehs.nih.gov,4547,5683,3410,1.249835056,3.249615131,4547
si.usembassy.gov,4547,14776,3410,3.249615131,265.223664,4547
sirt.cftc.gov,4547,385320,39782,84.74158786,0,40919
sk.usembassy.gov,4547,13640,4547,2.999780075,295.47064,4547
skysoldiers.army.mil,4547,23869,3410,5.249395206,603.9397405,4547
smdc.army.mil,4547,6820,3410,1.499890037,48.24521663,4547
spinoff.nasa.gov,4547,9093,5683,1.999780075,31.49681108,4547
spn.usace.army.mil,4547,9093,4547,1.999780075,237.726413,4547
st.nmfs.noaa.gov,4547,4547,3410,1,0.749945019,3410
stcloud.va.gov,4547,6820,4547,1.499890037,24.99758082,4547
sustainability.gov,4547,4547,1137,1,4.99956015,4547
swfsc.noaa.gov,4547,5683,4547,1.249835056,52.49483176,4547
tcc.export.gov,4547,14776,4547,3.249615131,76.99230262,4547
td.usembassy.gov,4547,9093,4547,1.999780075,18.74818562,4547
thedataweb.rm.census.gov,4547,4547,1137,1,15.74840554,2273
travelregistration.state.gov,4547,29553,4547,6.499450187,385.461623,4547
treasuryscams.gov,4547,29553,3410,6.499450187,151.2348801,4547
trek.nasa.gov,4547,4547,4547,1,0,4547
tuscaloosa.va.gov,4547,9093,4547,1.999780075,68.2432373,4547
usamriid.army.mil,4547,4547,3410,1,0,4547
usastaffing.gov,4547,5683,3410,1.249835056,8.999120299,4547
usdawatercolors.nal.usda.gov,4547,7956,5683,1.749725093,139.9861447,5683
vehiclestd.fas.gsa.gov,4547,147763,5683,32.49681108,706.6795689,5683
vha.cc.va.gov,4547,6820,6820,1.499890037,0,6820
vienna.usmission.gov,4547,21596,4547,4.749505168,328.9672311,4547
westover.afrc.af.mil,4547,5683,5683,1.249835056,9.998900374,5683
wfdss.usgs.gov,4547,7956,4547,1.749725093,26.74730592,4547
wiesbaden.armymwr.com,4547,6820,4547,1.499890037,57.99428194,2273
women.nasa.gov,4547,4547,2273,1,12.74862547,4547
work.uscg.mil,4547,14776,3410,3.249615131,152.7347702,4547
woundedwarrior.marines.mil,4547,7956,3410,1.749725093,108.9892237,3410
www-ncbi-nlm-nih-gov.ezproxy.nihlibrary.nih.gov,4547,68198,2273,14.99846052,1886.312074,4547
www-spof.gsfc.nasa.gov,4547,5683,4547,1.249835056,0,4547
114fw.ang.af.mil,3410,4547,2273,1.333431085,535.9859238,2273
123aw.ang.af.mil,3410,11366,3410,3.33313783,126.329912,3410
162wing.ang.af.mil,3410,27279,3410,7.999706745,6.999706745,4547
174attackwing.ang.af.mil,3410,4547,3410,1.333431085,13.66627566,3410
185arw.ang.af.mil,3410,3410,3410,1,0,3410
187fw.ang.af.mil,3410,3410,2273,1,0,3410
2017dodtransition.defense.gov,3410,4547,3410,1.333431085,20.33284457,3410
2ndmlg.marines.mil,3410,3410,2273,1,0,3410
353sog.af.mil,3410,3410,3410,1,0,3410
5af.pacaf.af.mil,3410,3410,2273,1,4,3410
919sow.afrc.af.mil,3410,10230,2273,3,64.99824047,3410
927arw.afrc.af.mil,3410,3410,2273,1,2.33313783,3410
9thmcd.marines.mil,3410,9093,2273,2.666568915,640.9829912,3410
adlnet.gov,3410,6820,3410,2,40.33225806,3410
afcec.af.mil,3410,3410,3410,1,2,3410
ago.noaa.gov,3410,6820,2273,2,429.3219941,2273
alaska.va.gov,3410,4547,3410,1.333431085,59.66510264,2273
amc.army.mil,3410,15913,3410,4.666568915,196.6615836,3410
ao.usembassy.gov,3410,12503,3410,3.666568915,331.3246334,2273
arcyber.army.mil,3410,4547,3410,1.333431085,525.6527859,3410
arset.gsfc.nasa.gov,3410,5683,2273,1.666568915,9.999706745,3410
banknet.gov,3410,13640,3410,4,341.6577713,3410
beaufort.marines.mil,3410,4547,2273,1.333431085,370.6568915,3410
beckley.va.gov,3410,5683,3410,1.666568915,217.6609971,3410
beready.af.mil,3410,6820,1137,2,24.99941349,3410
blackwell.jobcorps.gov,3410,4547,1137,1.333431085,60.66510264,3410
blog.samhsa.gov,3410,3410,3410,1,0,3410
bn.usembassy.gov,3410,10230,4547,3,0,4547
br.edit.usembassy.gov,3410,20459,1137,5.999706745,1105.970968,0
businessdefense.gov,3410,5683,2273,1.666568915,70.3313783,3410
carto.nationalmap.gov,3410,3410,3410,1,0,3410
citamn.afrc.af.mil,3410,3410,3410,1,0,3410
citizenscience.gov,3410,5683,3410,1.666568915,7.33313783,3410
cjsl.ndu.edu,3410,9093,2273,2.666568915,763.3131965,4547
clinton.presidentiallibraries.us,3410,22733,3410,6.666568915,326.9914956,3410
clintonwhitehouse3.archives.gov,3410,3410,3410,1,7.999706745,3410
cloud.cio.gov,3410,11366,3410,3.33313783,630.9832845,3410
comptrollerofthecurrency.gov,3410,21596,3410,6.33313783,218.327566,3410
contractdirectory.gov,3410,6820,3410,2,2.33313783,3410
cool.uscg.mil,3410,3410,3410,1,0,3410
corporateservices.noaa.gov,3410,9093,1137,2.666568915,197.6615836,3410
creech.af.mil,3410,3410,3410,1,0,3410
cte.ed.gov,3410,3410,3410,1,101.6639296,2273
cttso.gov,3410,3410,2273,1,0,3410
danville.va.gov,3410,6820,5683,2,5.33313783,4547
dataferrett.census.gov,3410,3410,3410,1,111.9970674,1137
de.ng.mil,3410,5683,2273,1.666568915,19.99941349,3410
digital.ahrq.gov,3410,5683,5683,1.666568915,4.33313783,5683
dinfos.dma.mil,3410,3410,3410,1,0,3410
doj.usajobs.gov,3410,5683,3410,1.666568915,75.3313783,2273
dsb.cto.mil,3410,9093,1137,2.666568915,44.99882698,3410
dtc.cancer.gov,3410,10230,2273,3,0,4547
durham.va.gov,3410,7956,5683,2.33313783,19.66627566,3410
earlywarning.usgs.gov,3410,3410,3410,1,0,3410
edgarcompany.sec.gov,3410,23869,4547,6.999706745,340.3243402,3410
ehrm.va.gov,3410,17050,3410,5,126.9967742,3410
employer.gov,3410,14776,3410,4.33313783,205.6612903,3410
ephtracking.cdc.gov,3410,3410,3410,1,62.66510264,2273
epic.gsfc.nasa.gov,3410,19323,5683,5.666568915,0,4547
eweb.sba.gov,3410,7956,3410,2.33313783,458.3214076,2273
explorers.gsfc.nasa.gov,3410,6820,1137,2,64.99824047,4547
fam.nwcg.gov,3410,3410,2273,1,0,3410
federalreporter.nih.gov,3410,12503,2273,3.666568915,97.66422287,3410
fedpay.gsa.gov,3410,3410,2273,1,0,3410
fnrs.rdc.noaa.gov,3410,21596,2273,6.33313783,645.3164223,3410
fss.va.gov,3410,3410,2273,1,12.66627566,2273
ftig.ng.mil,3410,10230,3410,3,79.3313783,3410
gc.noaa.gov,3410,4547,3410,1.333431085,116.3302053,3410
grandjunction.va.gov,3410,3410,3410,1,0,3410
hads.ncep.noaa.gov,3410,3410,3410,1,0,3410
hawaii.va.gov,3410,5683,4547,1.666568915,0,4547
hohenfels.armymwr.com,3410,4547,3410,1.333431085,17.33284457,3410
hra.myhealth.va.gov,3410,197775,2273,57.99853372,1520.293255,1137
hud.usajobs.gov,3410,3410,3410,1,1572.958651,0
humanresearchroadmap.nasa.gov,3410,12503,2273,3.666568915,169.9956012,3410
icp.giss.nasa.gov,3410,3410,1137,1,0,3410
ilea.state.gov,3410,21596,2273,6.33313783,80.99794721,4547
imaging.cancer.gov,3410,7956,4547,2.33313783,2,3410
imp1a.healthcare.gov,3410,3410,2273,1,0,3410
impactaid.ed.gov,3410,6820,2273,2,263.659824,3410
infocentral.state.gov,3410,6820,3410,2,380.6565982,2273
inside.fsis.usda.gov,3410,11366,3410,3.33313783,339.6577713,3410
iono.jpl.nasa.gov,3410,3410,2273,1,0,3410
irt.defense.gov,3410,5683,1137,1.666568915,8.999706745,3410
is.usembassy.gov,3410,23869,3410,6.999706745,452.3214076,2273
isdp.nih.gov,3410,9093,2273,2.666568915,25.6659824,3410
italy.armymwr.com,3410,5683,3410,1.666568915,148.6627566,3410
itdashboard.gov,3410,11366,3410,3.33313783,99.66392962,3410
its.bldrdoc.gov,3410,10230,2273,3,76.3313783,3410
jbmhh.armymwr.com,3410,7956,3410,2.33313783,48.66539589,3410
joltsdata.bls.gov,3410,12503,2273,3.666568915,40.66568915,3410
jts.amedd.army.mil,3410,3410,1137,1,11.66627566,3410
kach.amedd.army.mil,3410,9093,2273,2.666568915,195.3281525,2273
kidsenvirohealth.nlm.nih.gov,3410,7956,3410,2.33313783,189.9950147,3410
labels.fda.gov,3410,45465,5683,13.33284457,15.99970674,5683
landsat.usgs.gov,3410,3410,3410,1,0,3410
lists.nasa.gov,3410,4547,3410,1.333431085,5.666568915,3410
littlerock.va.gov,3410,9093,3410,2.666568915,691.6483871,2273
locator.hiv.gov,3410,4547,4547,1.333431085,0,3410
lrc.usace.army.mil,3410,5683,4547,1.666568915,234.6604106,3410
ls.usembassy.gov,3410,3410,3410,1,0,3410
marineprotectedareas.noaa.gov,3410,3410,3410,1,0,3410
miami.armymwr.com,3410,6820,2273,2,683.9821114,3410
mmr.osmre.gov,3410,5683,2273,1.666568915,126.329912,3410
mortuary.af.mil,3410,6820,3410,2,161.9956012,3410
moveit.gsa.gov,3410,29553,2273,8.666568915,405.9894428,4547
mvs.usace.army.mil,3410,5683,2273,1.666568915,148.9961877,3410
mwrresourcecenter.com,3410,28416,3410,8.33313783,341.6577713,3410
nae.usace.army.mil,3410,10230,3410,3,577.9847507,3410
nan.usace.army.mil,3410,10230,4547,3,43.99882698,3410
nasai.usajobs.gov,3410,4547,3410,1.333431085,2,3410
nc.water.usgs.gov,3410,3410,3410,1,56.66510264,2273
ncit.nci.nih.gov,3410,4547,2273,1.333431085,7.33313783,3410
ncnr.nist.gov,3410,53422,2273,15.66627566,1097.63783,3410
nctr.pmel.noaa.gov,3410,6820,3410,2,84.99765396,3410
newengland.va.gov,3410,6820,3410,2,274.6595308,4547
newriver.marines.mil,3410,4547,3410,1.333431085,57.99853372,3410
niagara.afrc.af.mil,3410,3410,3410,1,0,3410
northernindiana.va.gov,3410,5683,3410,1.666568915,15.99970674,3410
nwc.ndu.edu,3410,9093,3410,2.666568915,46.66539589,3410
ny.water.usgs.gov,3410,4547,3410,1.333431085,0,3410
ocio.commerce.gov,3410,4547,2273,1.333431085,34.33255132,3410
oco.jpl.nasa.gov,3410,4547,4547,1.333431085,0,4547
ocrcas.ed.gov,3410,4547,2273,1.333431085,7.666568915,3410
oig.nasa.gov,3410,3410,3410,1,7.33313783,2273
open.nasa.gov,3410,2273,1137,0.666568915,489.3205279,2273
orip.nih.gov,3410,4547,3410,1.333431085,0,4547
osce.usmission.gov,3410,6820,3410,2,77.99794721,3410
ots.treas.gov,3410,15913,3410,4.666568915,184.3284457,3410
ozoneaq.gsfc.nasa.gov,3410,44329,2273,12.99970674,873.9771261,3410
patientcare.va.gov,3410,6820,3410,2,95.33079179,3410
pcos.gsfc.nasa.gov,3410,17050,1137,5,898.3096774,3410
pdp.ed.gov,3410,22733,2273,6.666568915,371.6568915,3410
pg.usembassy.gov,3410,3410,3410,1,2.666568915,3410
phytochem.nal.usda.gov,3410,4547,3410,1.333431085,1.333431085,3410
pint.ebenefits.va.gov,3410,7956,3410,2.33313783,532.6527859,2273
pope.af.mil,3410,4547,3410,1.333431085,10.66627566,3410
preview.uscis.gov,3410,7956,5683,2.33313783,4.33313783,4547
pro-net.sba.gov,3410,5683,3410,1.666568915,90.99765396,3410
protechservices.noaa.gov,3410,22733,1137,6.666568915,314.3249267,4547
puborder.ncjrs.gov,3410,9093,5683,2.666568915,18.66627566,3410
queri.research.va.gov,3410,6820,3410,2,95.33079179,1137
rader.nrmc.amedd.army.mil,3410,7956,2273,2.33313783,129.6633431,3410
ready.marines.mil,3410,3410,3410,1,0,3410
rehab.va.gov,3410,3410,3410,1,0,3410
retirees.af.mil,3410,5683,3410,1.666568915,93.33079179,3410
ri.ng.mil,3410,65925,3410,19.33284457,434.655132,3410
rnet.state.gov,3410,6820,3410,2,93.66422287,3410
rucsoundings.noaa.gov,3410,4547,3410,1.333431085,64.99824047,3410
sbmart.usaid.gov,3410,14776,1137,4.33313783,581.3178886,3410
scientificadvisoryboard.af.mil,3410,3410,3410,1,2.33313783,3410
sdo.gsfc.nasa.gov,3410,4547,3410,1.333431085,49.99882698,3410
search.nnlm.gov,3410,3410,1137,1,4.33313783,3410
search.ttb.gov,3410,6820,2273,2,50.66539589,3410
section14c.dol.gov,3410,6820,1137,2,21.33284457,5683
section508.va.gov,3410,4547,3410,1.333431085,490.6536657,3410
simlearn.va.gov,3410,4547,4547,1.333431085,0,3410
solarscience.msfc.nasa.gov,3410,4547,4547,1.333431085,0,4547
spo.nmfs.noaa.gov,3410,3410,3410,1,2.33313783,3410
stage.e-verify.uscis.gov,3410,12503,3410,3.666568915,286.6592375,1137
stereo-ssc.nascom.nasa.gov,3410,12503,3410,3.666568915,76.66451613,3410
sti.nasa.gov,3410,5683,3410,1.666568915,0,4547
